dCiso,Time,Age
6.09,423.62,Silurian
6.14,423.62,Silurian
6.24,423.62,Silurian
6.52,423.59,Silurian
7.08,423.59,Silurian
7.59,423.59,Silurian
7.9,423.59,Silurian
7.95,423.59,Silurian
7.08,423.56,Silurian
7.64,423.56,Silurian
7.69,423.56,Silurian
7.8,423.56,Silurian
7.8,423.56,Silurian
8.2,423.56,Silurian
8.36,423.56,Silurian
6.6,423.52,Silurian
6.68,423.52,Silurian
6.96,423.52,Silurian
6.98,423.52,Silurian
7.08,423.52,Silurian
7.36,423.49,Silurian
7.72,423.49,Silurian
6.68,423.46,Silurian
8.28,423.46,Silurian
8.64,423.46,Silurian
5.83,423.46,Silurian
7.13,423.43,Silurian
7.72,423.43,Silurian
7.72,423.43,Silurian
8.2,423.43,Silurian
8.43,423.43,Silurian
5.91,423.43,Silurian
5.78,423.43,Silurian
5.63,423.43,Silurian
6.98,423.4,Silurian
6.96,423.4,Silurian
7.41,423.4,Silurian
6.39,423.4,Silurian
6.32,423.4,Silurian
5.71,423.4,Silurian
7.72,423.37,Silurian
8.18,423.37,Silurian
7.82,423.37,Silurian
7.62,423.37,Silurian
7.49,423.37,Silurian
6.96,423.33,Silurian
7.72,423.33,Silurian
7.87,423.33,Silurian
7.31,423.33,Silurian
6.96,423.3,Silurian
6.96,423.3,Silurian
7.59,423.3,Silurian
7.54,423.3,Silurian
7.44,423.3,Silurian
8.61,423.27,Silurian
7.97,423.27,Silurian
7.87,423.27,Silurian
7.72,423.27,Silurian
7.26,423.27,Silurian
8.46,423.24,Silurian
8.36,423.24,Silurian
7.95,423.24,Silurian
8.54,423.21,Silurian
7.03,423.21,Silurian
6.65,423.21,Silurian
7.54,423.17,Silurian
6.52,423.17,Silurian
5.12,423.17,Silurian
5.07,423.17,Silurian
4.79,423.17,Silurian
2.9,423.17,Silurian
6.24,423.14,Silurian
3.49,423.14,Silurian
3.21,423.14,Silurian
2.19,423.11,Silurian
2.01,423.08,Silurian
1.3,423.08,Silurian
1.1,423.05,Silurian
0.87,423.05,Silurian
0.79,423.02,Silurian
0.31,422.98,Silurian
0.1,422.98,Silurian
-0.41,422.95,Silurian
-1.22,422.92,Silurian
-0.59,422.89,Silurian
0.05,422.86,Silurian
0.1,422.79,Silurian
-0.94,422.79,Silurian
-1.04,422.79,Silurian
-1.1,422.76,Silurian
0.51,422.73,Silurian
-0.2,422.7,Silurian
-0.59,422.67,Silurian
-0.69,422.67,Silurian
-0.59,422.6,Silurian
-1.4,422.6,Silurian
-0.99,422.57,Silurian
-0.92,422.51,Silurian
-0.71,422.48,Silurian
-0.84,422.48,Silurian
-0.71,422.41,Silurian
-1.4,422.38,Silurian
-1.3,422.38,Silurian
-1.53,422.35,Silurian
-1.2,422.32,Silurian
-1.1,422.29,Silurian
-0.92,422.25,Silurian
-0.99,422.22,Silurian
-1.4,422.19,Silurian
-1.2,422.16,Silurian
-1.3,422.13,Silurian
-0.41,422.1,Silurian
-0.2,422.06,Silurian
-0.2,421.97,Silurian
0.1,421.97,Silurian
-0.31,421.94,Silurian
0.1,421.87,Silurian
-0.41,421.87,Silurian
-0.61,421.87,Silurian
-0.31,421.78,Silurian
-0.48,421.78,Silurian
-0.41,421.75,Silurian
0,421.71,Silurian
-0.23,421.71,Silurian
-0.33,421.65,Silurian
-0.41,421.62,Silurian
-0.33,421.62,Silurian
-0.51,421.59,Silurian
-0.51,421.56,Silurian
-0.61,421.49,Silurian
-0.31,421.49,Silurian
-0.31,421.43,Silurian
-0.1,421.4,Silurian
-0.03,421.4,Silurian
-0.31,421.33,Silurian
-0.1,421.33,Silurian
0.08,421.3,Silurian
0,421.21,Silurian
-0.61,421.14,Silurian
0.2,421.14,Silurian
0.1,421.11,Silurian
-0.31,421.08,Silurian
-0.2,421.02,Silurian
-0.1,420.98,Silurian
-0.31,420.95,Silurian
-0.2,420.89,Silurian
-0.2,420.83,Silurian
0.08,420.83,Silurian
0.28,420.79,Silurian
0.1,420.73,Silurian
0,420.7,Silurian
0.2,420.7,Silurian
0.1,420.63,Silurian
-0.03,420.57,Silurian
-1.2,420.57,Silurian
0.48,420.54,Silurian
0.1,420.51,Silurian
-0.31,420.51,Silurian
-0.2,420.48,Silurian
0.99,420.41,Silurian
0.69,420.38,Silurian
1.91,420.35,Silurian
1.61,420.32,Silurian
0.79,420.29,Silurian
0.48,420.25,Silurian
0.69,420.22,Silurian
1.4,420.22,Silurian
0.2,420.16,Silurian
-0.41,420.16,Silurian
-0.41,420.1,Silurian
0.41,420.06,Silurian
-0.41,420.03,Silurian
0.59,419.97,Silurian
0.41,419.94,Silurian
-0.1,419.9,Silurian
0.41,419.87,Silurian
0,419.87,Silurian
0.1,419.84,Silurian
-0.51,419.78,Silurian
-0.2,419.78,Silurian
-0.1,419.75,Silurian
-0.89,419.71,Silurian
-0.61,419.68,Silurian
-0.79,419.65,Silurian
-0.31,419.62,Silurian
-0.2,419.59,Silurian
-0.59,419.56,Silurian
-0.41,419.52,Silurian
-0.1,419.52,Silurian
-0.1,419.46,Silurian
0.1,419.43,Silurian
0.28,419.4,Silurian
0.71,419.37,Silurian
0.89,419.3,Silurian
1.4,419.27,Silurian
1.58,419.27,Silurian
1.48,419.21,Silurian
2.11,419.21,Silurian
1.48,419.21,Silurian
1.81,419.17,Silurian
1.81,419.17,Silurian
2.17,419.14,Silurian
2.17,419.14,Devonian
3.52,419.11,Devonian
3.52,419.11,Devonian
3.82,419.08,Devonian
3.82,419.08,Devonian
3.07,419.01,Devonian
3.2,418.85,Devonian
3.41,418.77,Devonian
3.25,418.69,Devonian
3.7,418.62,Devonian
3.25,418.38,Devonian
2.86,418.3,Devonian
3.32,418.14,Devonian
3.36,417.99,Devonian
3.2,417.99,Devonian
3.57,417.83,Devonian
3.5,417.67,Devonian
2.75,417.67,Devonian
3.5,417.36,Devonian
2.77,417.36,Devonian
2.41,417.2,Devonian
2,417.12,Devonian
2.57,416.97,Devonian
2.16,416.89,Devonian
2.41,416.73,Devonian
2.2,416.65,Devonian
0.64,416.57,Devonian
0.25,416.42,Devonian
0.8,416.26,Devonian
0.73,416.1,Devonian
0.68,416.02,Devonian
0.45,415.94,Devonian
0.2,415.86,Devonian
-0.07,415.71,Devonian
-0.02,415.55,Devonian
-0.02,415.47,Devonian
-0.18,415.31,Devonian
-0.23,415.24,Devonian
-0.36,415.24,Devonian
-0.25,415.08,Devonian
-0.09,414.92,Devonian
-0.11,414.76,Devonian
0.05,414.76,Devonian
0.09,414.53,Devonian
0.09,414.37,Devonian
0.41,414.21,Devonian
0.52,414.14,Devonian
0.57,413.98,Devonian
0.55,413.82,Devonian
0.68,413.82,Devonian
0.5,413.66,Devonian
0.77,413.51,Devonian
0.64,413.35,Devonian
1,413.19,Devonian
0.91,413.11,Devonian
0.98,412.96,Devonian
0.8,412.88,Devonian
0.89,412.88,Devonian
0.89,412.72,Devonian
0.91,412.56,Devonian
0.77,412.41,Devonian
1.09,412.41,Devonian
1.55,412.33,Devonian
1.75,412.25,Devonian
1.75,412.17,Devonian
2.07,412.09,Devonian
1.95,412.01,Devonian
1.75,411.86,Devonian
2.25,411.86,Devonian
2.75,411.78,Devonian
2.55,411.7,Devonian
2.05,411.62,Devonian
2.32,411.62,Devonian
1.8,411.54,Devonian
1.7,411.54,Devonian
2.25,411.46,Devonian
1.64,411.46,Devonian
1.75,411.31,Devonian
1.59,411.31,Devonian
1.64,411.23,Devonian
1.27,411.23,Devonian
1.5,411.15,Devonian
1.45,411.15,Devonian
1.43,411.15,Devonian
1.27,411.07,Devonian
1.16,411.07,Devonian
1,410.99,Devonian
1.41,410.91,Devonian
1.32,410.83,Devonian
1.59,410.83,Devonian
1.7,410.75,Devonian
1.5,410.68,Devonian
1.75,410.6,Devonian
1.8,410.6,Devonian
2.16,410.52,Devonian
2.27,410.44,Devonian
1.8,410.36,Devonian
1.89,410.36,Devonian
1.8,410.13,Devonian
2,410.13,Devonian
1.77,410.05,Devonian
1.7,409.97,Devonian
2.16,409.89,Devonian
1.91,409.73,Devonian
2.3,409.65,Devonian
2.34,409.5,Devonian
2.32,409.42,Devonian
2.55,409.26,Devonian
2.59,409.1,Devonian
2.59,408.95,Devonian
2.45,408.95,Devonian
2.16,408.87,Devonian
2.55,408.71,Devonian
2.05,408.63,Devonian
2.25,408.55,Devonian
2.32,408.47,Devonian
2.11,408.32,Devonian
2.32,408.08,Devonian
2,408,Devonian
1.66,407.92,Devonian
1.95,407.85,Devonian
1.89,407.69,Devonian
1.66,407.53,Devonian
1.45,407.45,Devonian
1.39,407.37,Devonian
1.05,407.3,Devonian
1.07,407.06,Devonian
0.95,407.06,Devonian
1.11,406.82,Devonian
0.95,406.67,Devonian
0.91,406.59,Devonian
0.98,406.35,Devonian
0.45,406.27,Devonian
0.5,406.19,Devonian
0.55,405.96,Devonian
0.43,405.96,Devonian
0.45,405.72,Devonian
0.3,405.64,Devonian
0.32,405.41,Devonian
0.16,405.09,Devonian
0.16,404.86,Devonian
0.34,404.62,Devonian
0.27,404.47,Devonian
0.25,404.23,Devonian
0.14,404.07,Devonian
0.14,403.84,Devonian
0.16,403.6,Devonian
0.25,403.44,Devonian
0.43,403.36,Devonian
0.32,403.29,Devonian
0.25,403.13,Devonian
0.43,403.05,Devonian
0.09,402.89,Devonian
0.25,402.81,Devonian
0.16,402.74,Devonian
0.14,402.66,Devonian
0.14,402.42,Devonian
0.11,402.26,Devonian
0.14,402.11,Devonian
0.27,402.03,Devonian
0.2,401.95,Devonian
0.16,401.79,Devonian
0.27,401.56,Devonian
0.11,401.48,Devonian
0.39,401.32,Devonian
0.39,401.16,Devonian
0.34,400.93,Devonian
0.45,400.77,Devonian
0.5,400.69,Devonian
0.55,400.53,Devonian
0.5,400.3,Devonian
1.61,400.22,Devonian
1.25,400.14,Devonian
1.23,399.98,Devonian
1.2,399.91,Devonian
-0.09,399.67,Devonian
-0.68,399.67,Devonian
0.48,399.51,Devonian
0.75,399.36,Devonian
0.55,399.28,Devonian
0.7,399.2,Devonian
0.64,399.04,Devonian
0.59,398.88,Devonian
0.75,398.88,Devonian
0.39,398.73,Devonian
0.57,398.57,Devonian
0.91,398.49,Devonian
0.27,398.33,Devonian
0.41,398.25,Devonian
1.09,398.25,Devonian
1.09,398.02,Devonian
1,397.94,Devonian
1.3,397.86,Devonian
1.25,397.78,Devonian
1.55,397.7,Devonian
2.09,397.55,Devonian
1.95,397.47,Devonian
2.05,397.39,Devonian
2.5,397.31,Devonian
2.18,397.23,Devonian
2.09,397.08,Devonian
2.14,397,Devonian
2.3,397,Devonian
2.36,396.84,Devonian
2.11,396.68,Devonian
1.7,396.53,Devonian
1.89,396.45,Devonian
1.66,396.37,Devonian
1.95,396.29,Devonian
1.61,396.13,Devonian
1.59,396.05,Devonian
1.43,396.05,Devonian
1.36,395.97,Devonian
1.41,395.82,Devonian
1.3,395.74,Devonian
1.2,395.66,Devonian
1.23,395.42,Devonian
1.23,395.19,Devonian
1.11,395.03,Devonian
0.98,394.95,Devonian
0.98,394.8,Devonian
0.93,394.64,Devonian
0.93,394.48,Devonian
1,394.32,Devonian
0.8,394.25,Devonian
1.09,394.09,Devonian
1.11,394.01,Devonian
1.18,393.85,Devonian
1.11,393.85,Devonian
1.2,393.62,Devonian
1.09,393.54,Devonian
1.3,393.54,Devonian
1.32,393.46,Devonian
1.36,393.46,Devonian
1.36,393.3,Devonian
1.55,393.3,Devonian
1.61,393.14,Devonian
1.7,393.14,Devonian
1.5,392.99,Devonian
1.66,392.91,Devonian
1.59,392.83,Devonian
1.7,392.75,Devonian
1.55,392.67,Devonian
1.98,392.52,Devonian
2.09,392.44,Devonian
1.86,392.2,Devonian
1.89,391.97,Devonian
1.52,391.81,Devonian
1.5,391.57,Devonian
1.84,391.34,Devonian
1.7,391.18,Devonian
1.93,390.94,Devonian
1.73,390.63,Devonian
1.89,390.47,Devonian
2.05,390.31,Devonian
2.09,390.08,Devonian
2.05,389.84,Devonian
1.82,389.61,Devonian
1.59,388.98,Devonian
1.5,388.43,Devonian
1.45,388.03,Devonian
0.23,387.8,Devonian
0.09,387.64,Devonian
0.14,387.56,Devonian
-0.09,387.41,Devonian
0,387.33,Devonian
0.07,387.33,Devonian
0.11,387.09,Devonian
0.16,386.86,Devonian
0.48,386.78,Devonian
0.41,386.78,Devonian
0.43,386.62,Devonian
0.52,386.62,Devonian
0.36,386.38,Devonian
0.45,386.38,Devonian
0.68,386.31,Devonian
0.77,386.23,Devonian
0,386.23,Devonian
-0.32,386.07,Devonian
-0.34,385.99,Devonian
0.32,385.91,Devonian
0.5,385.83,Devonian
0.34,385.83,Devonian
0.57,385.75,Devonian
0.5,385.6,Devonian
0.14,385.6,Devonian
0.09,385.52,Devonian
0.73,385.44,Devonian
0.41,385.36,Devonian
0.61,385.28,Devonian
-0.8,385.28,Devonian
-0.7,385.2,Devonian
0.16,385.2,Devonian
0.27,385.05,Devonian
0.02,385.05,Devonian
-0.55,384.97,Devonian
1.14,384.97,Devonian
1.73,384.81,Devonian
1.8,384.73,Devonian
1.27,384.65,Devonian
1.07,384.58,Devonian
1.18,384.58,Devonian
1.25,384.5,Devonian
0.57,384.42,Devonian
0.09,384.34,Devonian
0.32,384.34,Devonian
0.43,384.26,Devonian
0.14,384.1,Devonian
0.8,384.1,Devonian
0.64,384.03,Devonian
0.7,384.03,Devonian
0.57,383.87,Devonian
0.73,383.87,Devonian
0.39,383.79,Devonian
1.05,383.71,Devonian
0.66,383.63,Devonian
0.75,383.63,Devonian
0.25,383.63,Devonian
0.84,383.47,Devonian
0.7,383.4,Devonian
0.39,383.4,Devonian
0.89,383.4,Devonian
0.48,383.32,Devonian
0.61,383.24,Devonian
1.02,383.24,Devonian
1.2,383.24,Devonian
1.14,383.08,Devonian
0.86,383.08,Devonian
0.98,383,Devonian
1.2,383,Devonian
0.82,383,Devonian
0.7,383,Devonian
0.64,382.92,Devonian
0.57,382.85,Devonian
0.75,382.77,Devonian
0.8,382.77,Devonian
0.64,382.77,Devonian
0.64,382.77,Devonian
0.89,382.69,Devonian
1.25,382.53,Devonian
0.68,382.53,Devonian
0.59,382.53,Devonian
0.5,382.53,Devonian
0.5,382.53,Devonian
0.57,382.53,Devonian
1.05,382.45,Devonian
0.75,382.45,Devonian
0.57,382.45,Devonian
0.57,382.45,Devonian
0.34,382.37,Devonian
0.57,382.3,Devonian
0.64,382.3,Devonian
0.41,382.3,Devonian
0.45,382.22,Devonian
0.57,382.22,Devonian
0.61,382.22,Devonian
0.59,382.22,Devonian
0.59,382.22,Devonian
0.8,382.22,Devonian
0.8,382.22,Devonian
0.95,382.22,Devonian
0.55,382.14,Devonian
0.57,382.14,Devonian
0.61,382.06,Devonian
0.7,382.06,Devonian
0.75,382.06,Devonian
0.77,382.06,Devonian
0.8,382.06,Devonian
0.86,382.06,Devonian
0.86,382.06,Devonian
0.91,382.06,Devonian
0.66,381.98,Devonian
0.41,381.98,Devonian
-0.66,381.98,Devonian
0.64,381.9,Devonian
0.16,381.9,Devonian
-0.16,381.9,Devonian
-0.25,381.9,Devonian
-0.3,381.9,Devonian
-0.43,381.9,Devonian
-0.43,381.9,Devonian
-0.34,381.9,Devonian
-0.2,381.82,Devonian
-0.3,381.82,Devonian
-0.32,381.82,Devonian
-0.34,381.82,Devonian
-0.39,381.82,Devonian
-0.57,381.82,Devonian
-0.66,381.82,Devonian
0.3,381.75,Devonian
0.32,381.75,Devonian
0.14,381.75,Devonian
0.11,381.75,Devonian
0,381.75,Devonian
-0.25,381.75,Devonian
-0.48,381.75,Devonian
0.41,381.67,Devonian
0.48,381.67,Devonian
0.2,381.67,Devonian
-0.34,381.67,Devonian
-0.34,381.67,Devonian
0.52,381.59,Devonian
0.52,381.59,Devonian
0.3,381.59,Devonian
0.36,381.59,Devonian
0.93,381.51,Devonian
0.59,381.51,Devonian
0.5,381.51,Devonian
0.43,381.51,Devonian
0.41,381.51,Devonian
0.39,381.51,Devonian
1.86,381.43,Devonian
0.98,381.43,Devonian
0.95,381.43,Devonian
0.95,381.43,Devonian
0.86,381.43,Devonian
0.8,381.43,Devonian
0.68,381.43,Devonian
0.68,381.43,Devonian
0.66,381.43,Devonian
0.48,381.43,Devonian
0.8,381.35,Devonian
1.95,381.27,Devonian
1.66,381.27,Devonian
1.52,381.27,Devonian
1.18,381.27,Devonian
0.95,381.27,Devonian
0.73,381.27,Devonian
2.27,381.19,Devonian
2.11,381.19,Devonian
1.86,381.19,Devonian
1.82,381.19,Devonian
1.82,381.19,Devonian
1.34,381.19,Devonian
0.8,381.19,Devonian
2.32,381.12,Devonian
2,381.12,Devonian
2,381.12,Devonian
1.8,381.12,Devonian
1.7,381.12,Devonian
1.05,381.12,Devonian
2.84,381.04,Devonian
2.75,381.04,Devonian
2.68,381.04,Devonian
2.39,381.04,Devonian
2.27,381.04,Devonian
2.32,381.04,Devonian
2.16,381.04,Devonian
2.11,381.04,Devonian
2.02,381.04,Devonian
1.5,381.04,Devonian
1.05,381.04,Devonian
2.55,380.96,Devonian
2.41,380.96,Devonian
2.05,380.96,Devonian
2.68,380.88,Devonian
2.68,380.88,Devonian
2.64,380.88,Devonian
2.61,380.88,Devonian
2.61,380.88,Devonian
2.61,380.88,Devonian
2.36,380.88,Devonian
2.36,380.88,Devonian
2.27,380.88,Devonian
1.3,380.88,Devonian
1.14,380.88,Devonian
2.93,380.8,Devonian
2.77,380.8,Devonian
2.59,380.8,Devonian
2.55,380.8,Devonian
2.5,380.8,Devonian
2.5,380.8,Devonian
2.5,380.8,Devonian
2.45,380.8,Devonian
2.43,380.8,Devonian
2.43,380.8,Devonian
2.32,380.8,Devonian
2.27,380.8,Devonian
2,380.8,Devonian
1.84,380.8,Devonian
1.73,380.72,Devonian
1.55,380.72,Devonian
2,380.64,Devonian
1.43,380.64,Devonian
1.48,380.64,Devonian
1.18,380.57,Devonian
1.2,380.57,Devonian
1.23,380.57,Devonian
1.3,380.57,Devonian
1.3,380.57,Devonian
1.36,380.57,Devonian
0.91,380.57,Devonian
0.84,380.57,Devonian
0.82,380.57,Devonian
1.34,380.49,Devonian
1.07,380.49,Devonian
1.05,380.49,Devonian
0.77,380.49,Devonian
0.64,380.41,Devonian
0.55,380.41,Devonian
0.55,380.41,Devonian
0.34,380.41,Devonian
1.3,380.33,Devonian
0.73,380.33,Devonian
0.73,380.33,Devonian
0.27,380.33,Devonian
0.68,380.33,Devonian
0.77,380.33,Devonian
0.86,380.33,Devonian
0.48,380.25,Devonian
0.39,380.25,Devonian
0.57,380.25,Devonian
0.61,380.25,Devonian
0.66,380.09,Devonian
0.7,380.09,Devonian
0.59,380.02,Devonian
0.7,379.94,Devonian
-1.35,379.74,Devonian
-3.18,379.7,Devonian
-1.7,379.66,Devonian
0.68,379.62,Devonian
0.3,379.62,Devonian
0.11,379.62,Devonian
1.32,379.54,Devonian
0.45,379.54,Devonian
-0.07,379.47,Devonian
-0.5,379.47,Devonian
0.02,379.39,Devonian
-0.18,379.39,Devonian
-1.73,379.39,Devonian
-3.45,379.39,Devonian
-0.07,379.31,Devonian
-2.14,379.31,Devonian
0.61,379.31,Devonian
-3.23,379.31,Devonian
-1.07,379.27,Devonian
-0.5,379.23,Devonian
-0.66,379.23,Devonian
0.43,379.23,Devonian
-1.62,379.19,Devonian
-0.27,379.15,Devonian
-1.16,379.15,Devonian
-1.23,379.15,Devonian
-1.73,379.15,Devonian
-1.95,379.15,Devonian
-2.43,379.15,Devonian
-0.05,379.15,Devonian
0.16,379.15,Devonian
0.34,379.15,Devonian
0.41,379.15,Devonian
-0.93,379.11,Devonian
-1.4,379.11,Devonian
-0.16,379.07,Devonian
0.09,379.07,Devonian
0.16,379.07,Devonian
0.23,379.07,Devonian
0.39,379.07,Devonian
0.64,379.07,Devonian
1.02,379.07,Devonian
1.07,379.07,Devonian
1.16,379.07,Devonian
1.18,379.07,Devonian
1.2,379.07,Devonian
1.25,379.07,Devonian
-0.09,378.99,Devonian
0,378.99,Devonian
0.09,378.99,Devonian
0.27,378.99,Devonian
0.27,378.99,Devonian
0.61,378.99,Devonian
0.57,378.99,Devonian
0.68,378.99,Devonian
0.8,378.99,Devonian
0.84,378.99,Devonian
0.84,378.99,Devonian
0.84,378.99,Devonian
1.25,378.99,Devonian
0.32,378.92,Devonian
0.5,378.92,Devonian
0.75,378.92,Devonian
0.75,378.92,Devonian
0.77,378.92,Devonian
0.89,378.92,Devonian
0.91,378.92,Devonian
0.93,378.92,Devonian
1.36,378.92,Devonian
1.36,378.92,Devonian
1.36,378.92,Devonian
1.39,378.92,Devonian
1.41,378.92,Devonian
1.45,378.92,Devonian
1.48,378.92,Devonian
1.52,378.92,Devonian
1.55,378.92,Devonian
2.18,378.92,Devonian
0.95,378.84,Devonian
0.98,378.84,Devonian
1.14,378.84,Devonian
1.14,378.84,Devonian
1.25,378.84,Devonian
1.3,378.84,Devonian
2.73,378.84,Devonian
2.93,378.84,Devonian
0.61,378.76,Devonian
0.77,378.76,Devonian
0.77,378.76,Devonian
1.55,378.76,Devonian
2.34,378.76,Devonian
2.52,378.76,Devonian
2.57,378.76,Devonian
2.09,378.68,Devonian
2.25,378.68,Devonian
2.32,378.68,Devonian
2.75,378.68,Devonian
1.67,378.64,Devonian
1.55,378.6,Devonian
1.55,378.6,Devonian
2.36,378.6,Devonian
2.91,378.6,Devonian
2.48,378.52,Devonian
2.52,378.52,Devonian
2.66,378.52,Devonian
3.23,378.52,Devonian
3.2,378.44,Devonian
3.3,378.44,Devonian
2.16,378.36,Devonian
2.91,378.36,Devonian
2.91,378.36,Devonian
3,378.36,Devonian
1.61,378.29,Devonian
2.09,378.29,Devonian
2.27,378.29,Devonian
2.27,378.29,Devonian
3.25,378.29,Devonian
1.16,378.29,Devonian
1.07,378.29,Devonian
1.7,378.21,Devonian
2.3,378.21,Devonian
2.3,378.21,Devonian
2.32,378.21,Devonian
2.43,378.21,Devonian
1.43,378.13,Devonian
1.77,378.13,Devonian
1.8,378.13,Devonian
1.82,378.13,Devonian
1.86,378.13,Devonian
1.91,378.13,Devonian
2.14,378.13,Devonian
2.16,378.13,Devonian
2.18,378.13,Devonian
2.2,378.13,Devonian
2.36,378.13,Devonian
0.57,378.13,Devonian
1.55,378.05,Devonian
2,378.05,Devonian
2.45,378.05,Devonian
2.45,378.05,Devonian
2.45,378.05,Devonian
1.27,378.05,Devonian
1.18,378.05,Devonian
1.16,378.05,Devonian
1.16,378.05,Devonian
1,378.05,Devonian
0.98,378.05,Devonian
-0.05,378.05,Devonian
1.27,377.97,Devonian
1.27,377.97,Devonian
0.61,377.97,Devonian
0.55,377.97,Devonian
0.5,377.97,Devonian
0.3,377.97,Devonian
0.23,377.97,Devonian
1.05,377.89,Devonian
1.05,377.89,Devonian
1.05,377.89,Devonian
1.05,377.89,Devonian
1,377.89,Devonian
0.86,377.89,Devonian
0.95,377.89,Devonian
0.93,377.89,Devonian
0.89,377.89,Devonian
0.84,377.89,Devonian
0.41,377.89,Devonian
1.32,377.81,Devonian
1.23,377.81,Devonian
1.16,377.81,Devonian
1.14,377.81,Devonian
0.18,377.81,Devonian
0.32,377.81,Devonian
0.27,377.81,Devonian
0.14,377.81,Devonian
-0.07,377.81,Devonian
1.16,377.74,Devonian
1.07,377.74,Devonian
0.41,377.74,Devonian
0.14,377.74,Devonian
0.02,377.74,Devonian
1.18,377.66,Devonian
0.86,377.66,Devonian
0.7,377.66,Devonian
1.05,377.58,Devonian
0.59,377.58,Devonian
0.25,377.58,Devonian
0.32,377.58,Devonian
1.2,377.5,Devonian
1.05,377.5,Devonian
1.05,377.5,Devonian
0.86,377.5,Devonian
0.86,377.5,Devonian
0.93,377.5,Devonian
0.45,377.5,Devonian
1.05,377.42,Devonian
1,377.42,Devonian
0.5,377.42,Devonian
0.5,377.42,Devonian
1,377.34,Devonian
0.86,377.34,Devonian
0.7,377.34,Devonian
0.7,377.34,Devonian
1.02,377.26,Devonian
0.93,377.26,Devonian
0.8,377.26,Devonian
-0.11,377.26,Devonian
0.16,377.26,Devonian
0.36,377.26,Devonian
0.61,377.26,Devonian
0.64,377.26,Devonian
0.52,377.19,Devonian
0.55,377.19,Devonian
0.61,377.19,Devonian
0.5,377.03,Devonian
0.5,377.03,Devonian
0.59,376.95,Devonian
0.75,376.95,Devonian
0.68,376.95,Devonian
0.32,376.95,Devonian
0.41,376.95,Devonian
0.77,376.87,Devonian
0.7,376.87,Devonian
0.36,376.87,Devonian
0.55,376.87,Devonian
0.55,376.87,Devonian
0.7,376.79,Devonian
0.77,376.79,Devonian
0.91,376.79,Devonian
0.68,376.71,Devonian
0.64,376.71,Devonian
0.64,376.64,Devonian
0.86,376.64,Devonian
0.98,376.64,Devonian
0.95,376.56,Devonian
0.89,376.56,Devonian
0.39,376.48,Devonian
1.36,376.48,Devonian
-0.02,376.4,Devonian
0.64,376.4,Devonian
0.45,376.4,Devonian
0.45,376.4,Devonian
0.36,376.4,Devonian
1.25,376.4,Devonian
0.61,376.32,Devonian
0.59,376.32,Devonian
0.57,376.32,Devonian
0.3,376.32,Devonian
0.68,376.32,Devonian
0.82,376.32,Devonian
0.82,376.32,Devonian
0.75,376.32,Devonian
-0.09,376.24,Devonian
0.23,376.24,Devonian
0.77,376.24,Devonian
0.45,376.16,Devonian
0.5,376.16,Devonian
0.5,376.16,Devonian
0.55,376.16,Devonian
0.7,376.16,Devonian
1.2,376.16,Devonian
1.66,376.16,Devonian
1.7,376.16,Devonian
1.88,376.12,Devonian
0.36,376.08,Devonian
0.36,376.08,Devonian
0.3,376.08,Devonian
0.3,376.08,Devonian
0.86,376.08,Devonian
1.76,376.08,Devonian
2.23,376.08,Devonian
2.34,376.08,Devonian
2.53,376.08,Devonian
2.7,376.08,Devonian
2.75,376.08,Devonian
3.09,376.08,Devonian
