Depth comp r [rmcd],Grey
296.731,398.473938
296.741,401.037725
296.751,405.748467
296.761,406.825468
296.771,413.15723
296.781,404.795678
296.791,406.497574
296.801,416.939096
296.811,417.010796
296.821,414.977126
296.831,417.910262
296.841,415.770733
296.851,416.293493
296.861,424.124728
296.871,432.059905
296.881,440.624574
296.891,438.363775
296.901,427.542398
296.911,387.705826
296.921,371.161775
296.931,405.719871
296.941,372.319554
296.951,405.499375
296.961,426.997242
296.971,421.925324
296.981,423.292155
296.991,421.472401
297.001,415.396291
297.011,411.366573
297.021,363.616946
297.031,410.58769
297.041,420.89647
297.051,441.896152
297.061,437.630949
297.071,443.226806
297.081,444.103451
297.091,438.181288
297.101,429.817864
297.111,442.635612
297.121,438.698471
297.131,446.394895
297.141,427.235501
297.151,437.485572
297.161,448.087426
297.171,442.237025
297.181,438.487458
297.191,451.096299
297.201,458.261231
297.211,439.390814
297.221,438.142309
297.231,448.64755
297.241,446.56437
297.251,444.049497
297.261,419.914024
297.271,412.720703
297.281,429.612652
297.291,435.701871
297.301,448.129646
297.311,458.902811
297.321,464.815066
297.331,471.749975
297.341,481.235556
297.351,494.286996
297.361,486.846421
297.371,491.889651
297.381,494.502376
297.391,462.470197
297.401,469.878481
297.411,463.499817
297.421,460.428922
297.431,469.940991
297.441,486.400162
297.451,499.815258
297.461,503.840739
297.471,509.563041
297.481,493.200654
297.491,494.135367
297.501,487.866927
297.511,488.484183
297.521,491.503979
297.531,499.36367
297.541,483.84742
297.551,481.107321
297.561,483.10463
297.571,470.339659
297.581,477.954542
297.591,474.098482
297.601,465.094243
297.611,459.568769
297.621,464.675586
297.631,457.407819
297.641,453.615476
297.651,442.796264
297.661,457.382303
297.671,448.961717
297.681,450.212422
297.691,449.034136
297.701,441.825523
297.711,438.436992
297.721,436.873464
297.731,456.504771
297.741,454.009358
297.751,442.340957
297.761,424.193064
297.771,429.434532
297.781,410.339399
297.791,397.732746
297.801,408.450309
297.811,423.579157
297.821,410.112272
297.831,417.986179
297.841,428.462762
297.851,451.225408
297.861,476.809019
297.871,490.85331
297.881,497.659716
297.891,535.058495
297.901,548.739867
297.911,585.742809
297.921,601.913634
297.931,613.98956
297.941,598.676301
297.951,587.164569
297.961,576.669496
297.971,547.538918
297.981,522.329531
297.991,504.550951
298.001,507.80081
298.011,502.497161
298.021,463.194362
298.031,444.068315
298.041,444.241598
298.051,432.174619
298.061,399.167066
298.071,386.551297
298.081,430.149207
298.091,415.331482
298.101,418.617058
298.111,426.084186
298.121,443.027853
298.131,446.784395
298.141,464.439028
298.151,457.778
298.161,464.538469
298.171,468.815743
298.181,477.12339
298.191,468.472954
298.201,471.339577
298.211,467.442294
298.221,466.850413
298.231,443.604149
298.241,445.645686
298.251,441.934055
298.261,442.598147
298.271,472.962
298.281,475.26037
298.291,462.876404
298.301,464.747478
298.311,451.527433
298.321,446.794984
298.331,456.369389
298.341,453.486844
298.351,460.041374
298.361,455.460569
298.371,446.02716
298.381,427.764624
298.391,438.796124
298.401,391.384698
298.411,397.22153
298.421,384.523394
298.431,399.805977
298.441,364.913094
298.451,349.833706
298.461,365.497523
298.471,374.374144
298.481,368.954807
298.491,345.403815
298.501,355.405118
298.511,357.000338
298.521,356.931573
298.531,351.763455
298.541,318.991808
298.551,359.479035
298.561,396.909472
298.571,474.174377
298.581,496.266273
298.591,501.250349
298.601,493.573895
298.611,540.26428
298.621,516.72215
298.631,500.67065
298.641,526.737634
298.651,538.739646
298.661,527.636042
298.671,504.170084
298.681,496.931044
298.691,509.277736
298.701,491.825514
298.711,494.085809
298.721,456.084906
298.731,455.213089
298.741,456.508071
298.751,441.219129
298.761,431.393168
298.771,421.054063
298.781,423.818239
298.791,431.982793
298.801,427.826667
298.811,436.172946
298.821,443.208344
298.831,441.917284
298.841,453.948744
298.851,459.165583
298.861,457.113527
298.871,451.688598
298.881,434.152454
298.891,448.436683
298.901,452.521532
298.911,445.562309
298.921,446.018767
298.931,441.6109
298.941,428.553464
298.951,425.134481
298.961,427.184107
298.971,431.972114
298.981,426.439198
298.991,411.692387
299.001,407.982153
299.011,403.766243
299.021,395.50046
299.031,386.567701
299.041,397.76019
299.051,413.329422
299.061,399.313384
299.071,424.583587
299.081,428.643562
299.091,435.934668
299.101,430.667984
299.111,433.38638
299.121,419.941977
299.131,425.485166
299.141,434.010724
299.151,445.101937
299.161,449.923679
299.171,420.768222
299.181,464.563131
299.191,463.944951
299.201,467.382055
299.211,466.643425
299.221,442.215049
299.231,432.188728
299.241,406.817632
299.251,422.191507
299.261,427.07454
299.271,421.386438
299.281,433.985577
299.291,435.127789
299.301,420.750235
299.311,423.329824
299.321,415.789413
299.331,403.072798
299.341,406.88002
299.351,414.814707
299.361,409.32952
299.371,426.645734
299.381,430.779237
299.391,439.377828
299.401,436.028278
299.411,428.235421
299.421,432.575088
299.431,434.206321
299.441,435.917406
299.451,454.088552
299.461,460.101722
299.471,466.710548
299.481,470.325225
299.491,478.092642
299.501,485.64182
299.511,490.168865
299.521,455.049354
299.531,440.412348
299.541,470.214697
299.551,485.230548
299.561,525.63998
299.571,550.066471
299.581,506.503161
299.591,508.132105
299.601,521.090391
299.611,505.846419
299.621,479.549511
299.631,466.772459
299.641,443.942164
299.651,445.368275
299.661,429.324614
299.671,421.670882
299.681,442.619672
299.691,442.5204
299.701,451.201851
299.711,486.22431
299.721,532.414601
299.731,562.996045
299.741,567.859883
299.751,568.416301
299.761,571.44591
299.771,577.877202
299.781,577.130056
299.791,551.624385
299.801,528.871864
299.811,521.803288
299.821,496.145342
299.831,487.372798
299.841,478.691663
299.851,458.070235
299.861,450.137769
299.871,421.283731
299.881,414.82044
299.891,437.466339
299.901,426.449105
299.911,427.786535
299.921,427.558124
299.931,423.106905
299.941,416.1274
299.951,421.560452
299.961,409.524183
299.971,443.5708
299.981,452.51587
299.991,459.470959
300.001,460.527358
300.011,467.951771
300.021,455.392892
300.031,453.797855
300.041,445.237106
300.051,427.132678
300.061,424.907965
300.071,421.223307
300.081,431.129413
300.091,430.152935
300.101,420.635008
300.111,395.792892
300.121,425.318373
300.131,437.582787
300.141,439.336571
300.151,438.618669
300.161,438.424188
300.171,444.500155
300.181,456.129321
300.191,463.523133
300.201,468.811828
300.211,489.94867
300.221,517.183989
300.231,509.508105
300.241,488.920273
300.251,521.660259
300.261,529.963201
300.271,535.874452
300.281,552.553166
300.291,563.010665
300.301,565.752899
300.311,582.670889
300.321,556.576526
300.331,555.610333
300.341,547.246849
300.351,515.43274
300.361,509.121585
300.371,465.901096
300.381,446.221641
300.391,407.551421
300.401,416.94327
300.411,420.780499
300.421,416.463275
300.431,409.487426
300.441,415.938818
300.451,403.644154
300.461,400.535449
300.471,397.62301
300.481,408.616484
300.491,410.65085
300.501,403.048036
300.511,394.590148
300.521,388.973353
300.531,360.328351
300.541,380.291417
300.551,383.189939
300.561,385.527051
300.571,389.803813
300.581,387.789452
300.591,403.148262
300.601,429.671341
300.611,455.008386
300.621,448.315441
300.631,437.129868
300.641,453.008017
300.651,479.58123
300.661,514.744678
300.671,502.109818
300.681,486.756142
300.691,497.662144
300.701,492.215646
300.711,490.354453
300.721,461.178347
300.731,447.837998
300.741,430.122294
300.751,432.987148
300.761,420.833058
300.771,405.976817
300.781,408.274551
300.791,410.789044
300.801,404.800555
300.811,406.446913
300.821,427.22169
300.831,443.177134
300.841,471.899571
300.851,518.575229
300.861,503.227372
300.871,546.876452
300.881,585.093104
300.891,589.645301
300.901,618.157602
300.911,618.641654
300.921,628.826257
300.931,619.678498
300.941,598.160404
300.951,582.764288
300.961,574.106846
300.971,575.260359
300.981,559.32655
300.991,518.0138
301.001,522.345458
301.011,515.83205
301.021,504.816816
301.031,506.475211
301.041,505.966937
301.051,547.853819
301.061,539.012632
301.071,496.787756
301.081,497.686959
301.091,486.312528
301.101,456.377145
301.111,441.966624
301.121,444.884778
301.131,448.370737
301.141,447.566413
301.151,453.599
301.161,453.024659
301.171,446.814834
301.181,438.376817
301.191,447.015029
301.201,407.977804
301.211,431.324576
301.221,422.889178
301.231,421.826704
301.241,417.067466
301.251,419.756335
301.261,393.695559
301.271,399.795322
301.281,387.237334
301.291,381.386842
301.301,376.913439
301.311,372.830158
301.321,334.980706
301.331,373.894471
301.341,380.497385
301.351,377.635984
301.361,379.964584
301.371,378.651092
301.381,376.70187
301.391,367.208403
301.401,345.087623
301.411,369.25482
301.421,360.447544
301.431,358.074923
301.441,353.565313
301.451,351.287096
301.461,347.072028
301.471,343.42596
301.481,345.700948
301.491,357.629533
301.501,362.714854
301.511,348.151326
301.521,372.879898
301.531,382.542426
301.541,384.921139
301.551,395.70021
301.561,405.548986
301.571,418.400189
301.581,426.280721
301.591,427.373748
301.601,419.218092
301.611,419.35425
301.621,416.200027
301.631,410.280822
301.641,428.815965
301.651,425.489877
301.661,427.047992
301.671,428.825739
301.681,419.694517
301.691,411.595458
301.701,394.070484
301.711,380.523288
301.721,411.322274
301.731,421.917222
301.741,431.267719
301.751,432.710227
301.761,429.722676
301.771,435.152803
301.781,443.606296
301.791,445.623021
301.801,438.834154
301.811,429.804895
301.821,417.098109
301.831,424.951846
301.841,428.684654
301.851,424.301774
301.861,439.355046
301.871,434.392943
301.881,410.013163
301.891,347.388509
301.901,333.988731
301.911,360.866503
301.921,367.117689
301.931,362.113804
301.941,358.696728
301.951,350.792883
301.961,355.326462
301.971,338.46317
301.981,342.010215
301.991,346.248843
302.001,323.69211
302.011,353.89147
302.021,352.284274
302.031,350.719223
302.041,351.863241
302.051,348.035115
302.061,357.169719
302.071,350.88943
302.081,334.586961
302.091,349.370448
302.101,399.357464
302.111,387.919366
302.121,390.759121
302.131,390.021063
302.141,377.130964
302.151,395.292434
302.161,403.967839
302.171,406.577829
302.181,412.929954
302.191,411.842125
302.201,409.189568
302.211,400.423474
302.221,439.435612
302.231,443.54746
302.241,452.867875
302.251,448.206536
302.261,460.788637
302.271,456.34582
302.281,450.662979
302.291,447.430667
302.301,442.568773
302.311,437.674192
302.321,428.923129
302.331,421.015399
302.341,422.520381
302.351,405.174951
302.361,417.71589
302.371,421.984867
302.381,413.114376
302.391,426.80636
302.401,426.04135
302.411,428.598425
302.421,424.750736
302.431,397.673178
302.441,424.907745
302.451,447.089059
302.461,453.847055
302.471,446.157198
302.481,447.830307
302.491,444.769346
302.501,446.118078
302.511,447.416124
302.521,434.611562
302.531,416.878806
302.541,399.206462
302.551,402.675074
302.561,405.316667
302.571,397.574744
302.581,362.8411
302.591,350.04448
302.601,353.238463
302.611,337.157621
302.621,336.284482
302.631,313.641178
302.641,339.925677
302.651,350.314274
302.661,357.947157
302.671,359.449219
302.681,350.020485
302.691,366.900686
302.701,373.967504
302.711,330.937004
302.721,383.542878
302.731,491.523343
302.741,507.650268
302.751,494.915787
302.761,476.140552
302.771,468.675951
302.781,461.848282
302.791,440.324908
302.801,439.801779
302.811,421.077852
302.821,426.887616
302.831,429.913364
302.841,431.495092
302.851,435.557628
302.861,430.79589
302.871,440.783149
302.881,434.631996
302.891,475.054529
302.901,487.256851
302.911,496.507935
302.921,472.691984
302.931,493.562333
302.941,469.435693
302.951,537.400945
302.961,518.884982
302.971,523.114139
302.981,520.51109
302.991,522.582599
303.001,501.680278
303.011,491.74007
303.021,482.885847
303.031,497.03478
303.041,508.591299
303.051,500.920065
303.061,497.895808
303.071,491.374916
303.081,498.196912
303.091,484.31811
303.101,482.763599
303.111,479.22998
303.121,477.129714
303.131,474.585171
303.141,461.698553
303.151,472.40753
303.161,465.272375
303.171,470.614442
303.181,475.977363
303.191,467.760285
303.201,474.360903
303.211,480.524703
303.221,477.477791
303.231,469.430855
303.241,455.856822
303.251,458.540619
303.261,464.100689
303.271,424.764023
303.281,421.630777
303.291,434.147751
303.301,433.933926
303.311,441.055767
303.321,419.053374
303.331,409.7
303.341,399.819527
303.351,397.217016
303.361,389.763558
303.371,378.451452
303.381,360.593738
303.391,276.729407
303.401,307.578902
303.411,313.985467
303.421,328.990773
303.431,324.672792
303.441,307.174189
303.451,305.585707
303.461,291.590931
303.471,293.120352
303.481,280.597101
303.491,311.046389
303.501,295.050992
303.511,339.551372
303.521,396.630481
303.531,413.886231
303.541,419.075947
303.551,405.896107
303.561,372.3639
303.571,390.71668
303.581,413.65416
303.591,437.548133
303.601,434.689611
303.611,431.015813
303.621,438.4216
303.631,456.061809
303.641,441.597093
303.651,454.969867
303.661,455.921653
303.671,438.92837
303.681,464.048613
303.691,472.910267
303.701,439.499036
303.711,456.414933
303.721,439.12328
303.731,432.390865
303.741,438.34208
303.751,442.394267
303.761,453.314873
303.771,430.478583
303.781,439.363053
303.791,395.08718
303.801,405.199052
303.811,421.423597
303.821,454.547333
303.831,436.459327
303.841,436.150427
303.851,429.93869
303.861,395.940688
303.871,386.269607
303.881,383.299596
303.891,387.97376
303.901,391.485677
303.911,403.191973
303.921,406.49208
303.931,408.398178
303.941,421.371093
303.951,424.365627
303.961,413.954827
303.971,415.912317
303.981,392.125633
303.991,413.899333
304.001,421.679525
304.011,426.304267
304.021,432.40616
304.031,425.833611
304.041,433.39288
304.051,441.1384
304.061,443.40456
304.071,435.859485
304.081,429.461013
304.091,448.451253
304.101,455.215155
304.111,461.516347
304.121,448.102667
304.131,441.887862
304.141,467.24384
304.151,474.532107
304.161,474.949467
304.171,485.123828
304.181,493.12072
304.191,493.473235
304.201,504.032631
304.211,502.90359
304.221,500.459653
304.231,515.011776
304.241,496.412187
304.251,493.111493
304.261,483.160667
304.271,438.66317
304.281,461.46186
304.291,483.492706
